,semana,agencia_id,canal_id,ruta_sak,cliente_id,producto_id,venta_uni_hoy,venta_hoy,dev_uni_proxima,dev_proxima,demanda_uni_equil,NombreCliente,Town,NombreProducto
5755,4,1380,2,1630,2502470,35148,17,362.44,,0.0,17,TIENDAS COMERCIAL MEXICANA TLAQUEPAQUE,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5756,5,1380,2,1630,2502470,35148,50,1066.0,,0.0,50,TIENDAS COMERCIAL MEXICANA TLAQUEPAQUE,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5757,7,1380,2,1630,2502470,35148,17,362.44,,0.0,17,TIENDAS COMERCIAL MEXICANA TLAQUEPAQUE,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5758,6,1380,2,1630,2502470,35148,21,447.72,,0.0,21,TIENDAS COMERCIAL MEXICANA TLAQUEPAQUE,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5759,8,1380,2,1630,2502470,35148,27,575.64,,0.0,27,TIENDAS COMERCIAL MEXICANA TLAQUEPAQUE,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5760,3,1380,2,1630,2502470,35148,18,383.76,,0.0,18,TIENDAS COMERCIAL MEXICANA TLAQUEPAQUE,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5761,4,1380,2,1631,4435076,35148,15,319.8,,0.0,15,NO IDENTIFICADO,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5762,5,1380,2,1631,4435076,35148,15,319.8,,0.0,15,NO IDENTIFICADO,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5763,7,1380,2,1631,4435076,35148,14,298.48,,0.0,14,NO IDENTIFICADO,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5764,6,1380,2,1631,4435076,35148,19,405.08,,0.0,19,NO IDENTIFICADO,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5765,8,1380,2,1631,4435076,35148,17,362.44,,0.0,17,NO IDENTIFICADO,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5766,3,1380,2,1631,4435076,35148,12,255.84,,0.0,12,NO IDENTIFICADO,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5767,4,1380,2,1632,4435071,35148,25,533.0,,0.0,25,NO IDENTIFICADO,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5768,5,1380,2,1632,4435071,35148,30,639.6,,0.0,30,NO IDENTIFICADO,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5769,7,1380,2,1632,4435071,35148,25,533.0,,0.0,25,NO IDENTIFICADO,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5770,6,1380,2,1632,4435071,35148,19,405.08,,0.0,19,NO IDENTIFICADO,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5771,8,1380,2,1632,4435071,35148,25,533.0,,0.0,25,NO IDENTIFICADO,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5772,3,1380,2,1632,4435071,35148,30,639.6,,0.0,30,NO IDENTIFICADO,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5773,4,1380,2,1642,591026,35148,27,542.43,,0.0,27,WAL MART 16 DE SEPTIEMBRE,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5774,5,1380,2,1642,591026,35148,16,321.44,,0.0,16,WAL MART 16 DE SEPTIEMBRE,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5775,7,1380,2,1642,591026,35148,24,482.16,,0.0,24,WAL MART 16 DE SEPTIEMBRE,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5776,6,1380,2,1642,591026,35148,25,502.25,,0.0,25,WAL MART 16 DE SEPTIEMBRE,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5777,8,1380,2,1642,591026,35148,14,281.26,,0.0,14,WAL MART 16 DE SEPTIEMBRE,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5778,3,1380,2,1642,591026,35148,25,502.25,,0.0,25,WAL MART 16 DE SEPTIEMBRE,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5779,4,1380,2,1644,19497,35148,22,441.98,,0.0,22,WAL MART REVOLUCION,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5780,5,1380,2,1644,19497,35148,37,743.33,,0.0,37,WAL MART REVOLUCION,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5781,7,1380,2,1644,19497,35148,50,1004.5,,0.0,50,WAL MART REVOLUCION,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5782,6,1380,2,1644,19497,35148,22,441.98,,0.0,22,WAL MART REVOLUCION,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5783,8,1380,2,1644,19497,35148,45,904.05,,0.0,45,WAL MART REVOLUCION,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5784,3,1380,2,1644,19497,35148,26,522.34,,0.0,26,WAL MART REVOLUCION,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5785,4,1380,2,1646,644574,35148,29,582.61,,0.0,29,WAL MART TONALA,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5786,5,1380,2,1646,644574,35148,51,1024.59,,0.0,51,WAL MART TONALA,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5787,7,1380,2,1646,644574,35148,63,1265.67,,0.0,63,WAL MART TONALA,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5788,6,1380,2,1646,644574,35148,53,1064.77,,0.0,53,WAL MART TONALA,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5789,8,1380,2,1646,644574,35148,114,2290.26,,0.0,114,WAL MART TONALA,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5790,3,1380,2,1646,644574,35148,52,1044.68,,0.0,52,WAL MART TONALA,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5791,4,1380,2,1647,1951325,35148,35,703.15,,241.08,23,BODEGA AURRERA MATATLAN,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5792,5,1380,2,1647,1951325,35148,9,180.81,,0.0,9,BODEGA AURRERA MATATLAN,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5793,7,1380,2,1647,1951325,35148,15,301.35,,0.0,15,BODEGA AURRERA MATATLAN,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5794,6,1380,2,1647,1951325,35148,10,200.9,,0.0,10,BODEGA AURRERA MATATLAN,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5795,8,1380,2,1647,1951325,35148,25,502.25,,0.0,25,BODEGA AURRERA MATATLAN,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5796,3,1380,2,1647,1951325,35148,25,502.25,,0.0,25,BODEGA AURRERA MATATLAN,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5797,4,1380,2,1648,1064519,35148,25,502.25,,20.09,24,BODEGA AURRERA SAN PEDRITO,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5798,5,1380,2,1648,1064519,35148,35,703.15,,0.0,35,BODEGA AURRERA SAN PEDRITO,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5799,7,1380,2,1648,1064519,35148,30,602.7,,0.0,30,BODEGA AURRERA SAN PEDRITO,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5800,6,1380,2,1648,1064519,35148,25,502.25,,0.0,25,BODEGA AURRERA SAN PEDRITO,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5801,8,1380,2,1648,1064519,35148,35,703.15,,0.0,35,BODEGA AURRERA SAN PEDRITO,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5802,3,1380,2,1648,1064519,35148,20,401.8,,0.0,20,BODEGA AURRERA SAN PEDRITO,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5803,4,1380,2,1649,1685318,35148,30,639.6,,191.88,21,GIGANTE GOBERNADOR CURIEL,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5804,5,1380,2,1649,1685318,35148,19,405.08,,127.92,13,GIGANTE GOBERNADOR CURIEL,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5805,7,1380,2,1649,1685318,35148,40,852.8,,234.52,29,GIGANTE GOBERNADOR CURIEL,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5806,6,1380,2,1649,1685318,35148,30,639.6,,106.6,25,GIGANTE GOBERNADOR CURIEL,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5807,8,1380,2,1649,1685318,35148,20,426.4,,213.2,10,GIGANTE GOBERNADOR CURIEL,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5808,3,1380,2,1649,1685318,35148,40,852.8,,383.76,22,GIGANTE GOBERNADOR CURIEL,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5809,4,1380,2,1650,3203381,35148,24,511.68,,0.0,24,CHEDRAUI LOMAS,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5810,5,1380,2,1650,3203381,35148,22,469.04,,0.0,22,CHEDRAUI LOMAS,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5811,7,1380,2,1650,3203381,35148,25,533.0,,0.0,25,CHEDRAUI LOMAS,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5812,6,1380,2,1650,3203381,35148,21,447.72,,0.0,21,CHEDRAUI LOMAS,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5813,8,1380,2,1650,3203381,35148,8,170.56,,0.0,8,CHEDRAUI LOMAS,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5814,3,1380,2,1650,3203381,35148,15,319.8,,0.0,15,CHEDRAUI LOMAS,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5815,4,1380,2,1651,19448,35148,10,213.2,,21.32,9,HIPER SORIANA RIO NILO,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5816,5,1380,2,1651,19448,35148,3,63.96,,0.0,3,HIPER SORIANA RIO NILO,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5817,7,1380,2,1651,19448,35148,20,426.4,,0.0,20,HIPER SORIANA RIO NILO,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5818,6,1380,2,1651,19448,35148,10,213.2,,42.64,8,HIPER SORIANA RIO NILO,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5819,8,1380,2,1651,19448,35148,5,106.6,,0.0,5,HIPER SORIANA RIO NILO,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5820,3,1380,2,1651,19448,35148,10,213.2,,21.32,9,HIPER SORIANA RIO NILO,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5821,4,1380,2,1652,19404,35148,35,703.15,,0.0,35,BODEGA AURRERA REVOLUCION,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5822,5,1380,2,1652,19404,35148,35,703.15,,0.0,35,BODEGA AURRERA REVOLUCION,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5823,7,1380,2,1652,19404,35148,40,803.6,,0.0,40,BODEGA AURRERA REVOLUCION,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5824,6,1380,2,1652,19404,35148,24,482.16,,0.0,24,BODEGA AURRERA REVOLUCION,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5825,8,1380,2,1652,19404,35148,39,783.51,,0.0,39,BODEGA AURRERA REVOLUCION,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5826,3,1380,2,1652,19404,35148,25,502.25,,0.0,25,BODEGA AURRERA REVOLUCION,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5827,4,1380,2,1653,1644829,35148,15,301.35,,0.0,15,MI BODEGA AURRERA JOCOTEPEC,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5828,5,1380,2,1653,1644829,35148,15,301.35,,0.0,15,MI BODEGA AURRERA JOCOTEPEC,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5829,7,1380,2,1653,1644829,35148,15,301.35,,0.0,15,MI BODEGA AURRERA JOCOTEPEC,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5830,6,1380,2,1653,1644829,35148,15,301.35,,0.0,15,MI BODEGA AURRERA JOCOTEPEC,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5831,8,1380,2,1653,1644829,35148,25,502.25,,0.0,25,MI BODEGA AURRERA JOCOTEPEC,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5832,3,1380,2,1653,1644829,35148,15,301.35,,0.0,15,MI BODEGA AURRERA JOCOTEPEC,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5833,4,1380,2,1654,73489,35148,8,160.72,,0.0,8,BODEGA AURRERA 8 DE JULIO,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5834,5,1380,2,1654,73489,35148,15,301.35,,0.0,15,BODEGA AURRERA 8 DE JULIO,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5835,7,1380,2,1654,73489,35148,40,803.6,,0.0,40,BODEGA AURRERA 8 DE JULIO,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5836,6,1380,2,1654,73489,35148,18,361.62,,0.0,18,BODEGA AURRERA 8 DE JULIO,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5837,8,1380,2,1654,73489,35148,33,662.97,,0.0,33,BODEGA AURRERA 8 DE JULIO,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5838,3,1380,2,1654,73489,35148,15,301.35,,0.0,15,BODEGA AURRERA 8 DE JULIO,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5839,4,1380,2,1658,1936030,35148,65,1305.85,,0.0,65,WALMART SUPERCENTER CHAPALA,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5840,5,1380,2,1658,1936030,35148,7,140.63,,0.0,7,WALMART SUPERCENTER CHAPALA,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5841,7,1380,2,1658,1936030,35148,64,1285.76,,0.0,64,WALMART SUPERCENTER CHAPALA,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5842,6,1380,2,1658,1936030,35148,60,1205.4,,0.0,60,WALMART SUPERCENTER CHAPALA,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5843,8,1380,2,1658,1936030,35148,53,1064.77,,0.0,53,WALMART SUPERCENTER CHAPALA,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5844,3,1380,2,1658,1936030,35148,30,602.7,,0.0,30,WALMART SUPERCENTER CHAPALA,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5845,4,1380,2,1662,2106287,35148,33,662.97,,0.0,33,BODEGA AURRERA JOSE MARIA IGLESIAS,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5846,5,1380,2,1662,2106287,35148,32,642.88,,0.0,32,BODEGA AURRERA JOSE MARIA IGLESIAS,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5847,7,1380,2,1662,2106287,35148,49,984.41,,0.0,49,BODEGA AURRERA JOSE MARIA IGLESIAS,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5848,6,1380,2,1662,2106287,35148,26,522.34,,0.0,26,BODEGA AURRERA JOSE MARIA IGLESIAS,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5849,8,1380,2,1662,2106287,35148,42,843.78,,0.0,42,BODEGA AURRERA JOSE MARIA IGLESIAS,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5850,3,1380,2,1662,2106287,35148,20,401.8,,0.0,20,BODEGA AURRERA JOSE MARIA IGLESIAS,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5851,4,1380,2,1663,2179152,35148,10,213.2,,42.64,8,SUPER SORIANA ESPACIO TLAQUEPAQUE,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5852,5,1380,2,1663,2179152,35148,15,319.8,,21.32,14,SUPER SORIANA ESPACIO TLAQUEPAQUE,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5853,7,1380,2,1663,2179152,35148,15,319.8,,0.0,15,SUPER SORIANA ESPACIO TLAQUEPAQUE,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5854,6,1380,2,1663,2179152,35148,15,319.8,,127.92,9,SUPER SORIANA ESPACIO TLAQUEPAQUE,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5855,8,1380,2,1663,2179152,35148,15,319.8,,21.32,14,SUPER SORIANA ESPACIO TLAQUEPAQUE,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5856,3,1380,2,1663,2179152,35148,15,319.8,,149.24,8,SUPER SORIANA ESPACIO TLAQUEPAQUE,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5857,4,1380,2,1664,2378062,35148,10,200.9,,0.0,10,BODEGA LOS AGAVES,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5858,5,1380,2,1664,2378062,35148,14,281.26,,0.0,14,BODEGA LOS AGAVES,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5859,7,1380,2,1664,2378062,35148,17,341.53,,0.0,17,BODEGA LOS AGAVES,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5860,6,1380,2,1664,2378062,35148,15,301.35,,0.0,15,BODEGA LOS AGAVES,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5861,8,1380,2,1664,2378062,35148,9,180.81,,0.0,9,BODEGA LOS AGAVES,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5862,3,1380,2,1664,2378062,35148,19,381.71,,0.0,19,BODEGA LOS AGAVES,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5863,4,1380,2,1665,2388192,35148,3,60.27,,0.0,3,SUPERCENTER NILO LOMAS D L PAJAROS,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5864,5,1380,2,1665,2388192,35148,25,502.25,,0.0,25,SUPERCENTER NILO LOMAS D L PAJAROS,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5865,7,1380,2,1665,2388192,35148,17,341.53,,0.0,17,SUPERCENTER NILO LOMAS D L PAJAROS,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5866,6,1380,2,1665,2388192,35148,34,683.06,,0.0,34,SUPERCENTER NILO LOMAS D L PAJAROS,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5867,8,1380,2,1665,2388192,35148,30,602.7,,0.0,30,SUPERCENTER NILO LOMAS D L PAJAROS,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5868,3,1380,2,1665,2388192,35148,5,100.45,,0.0,5,SUPERCENTER NILO LOMAS D L PAJAROS,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5869,4,1380,2,1666,2392538,35148,11,220.99,,0.0,11,BODEGA SOLIDARIDAD GUADALAJARA,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5870,5,1380,2,1666,2392538,35148,4,80.36,,0.0,4,BODEGA SOLIDARIDAD GUADALAJARA,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5871,7,1380,2,1666,2392538,35148,10,200.9,,0.0,10,BODEGA SOLIDARIDAD GUADALAJARA,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5872,6,1380,2,1666,2392538,35148,10,200.9,,0.0,10,BODEGA SOLIDARIDAD GUADALAJARA,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5873,8,1380,2,1666,2392538,35148,10,200.9,,0.0,10,BODEGA SOLIDARIDAD GUADALAJARA,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5874,3,1380,2,1666,2392538,35148,6,120.54,,0.0,6,BODEGA SOLIDARIDAD GUADALAJARA,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5875,4,1380,2,1668,2502384,35148,20,426.4,,0.0,20,SUPER CHE TLAJOMULCO,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5876,5,1380,2,1668,2502384,35148,10,213.2,,0.0,10,SUPER CHE TLAJOMULCO,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5877,7,1380,2,1668,2502384,35148,45,959.4,,0.0,45,SUPER CHE TLAJOMULCO,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5878,6,1380,2,1668,2502384,35148,1,21.32,,0.0,1,SUPER CHE TLAJOMULCO,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5879,8,1380,2,1668,2502384,35148,19,405.08,,0.0,19,SUPER CHE TLAJOMULCO,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5880,3,1380,2,1668,2502384,35148,35,746.2,,0.0,35,SUPER CHE TLAJOMULCO,2330 TLAQUEPARQUE,Wonder 100pct grande 567g MTA WON 35148
5881,4,1380,2,1600,674685,35526,240,4080.0,,0.0,240,WAL MART AVILA CAMACHO,2330 TLAQUEPARQUE,Principe KC 392g CU MLA 35526
5882,5,1380,2,1600,674685,35526,456,7752.0,,0.0,456,WAL MART AVILA CAMACHO,2330 TLAQUEPARQUE,Principe KC 392g CU MLA 35526
5883,7,1380,2,1600,674685,35526,840,14280.0,,0.0,840,WAL MART AVILA CAMACHO,2330 TLAQUEPARQUE,Principe KC 392g CU MLA 35526
5884,6,1380,2,1600,674685,35526,720,12240.0,,0.0,720,WAL MART AVILA CAMACHO,2330 TLAQUEPARQUE,Principe KC 392g CU MLA 35526
5885,8,1380,2,1600,674685,35526,264,4488.0,,0.0,264,WAL MART AVILA CAMACHO,2330 TLAQUEPARQUE,Principe KC 392g CU MLA 35526
5886,3,1380,2,1600,674685,35526,120,2040.0,,0.0,120,WAL MART AVILA CAMACHO,2330 TLAQUEPARQUE,Principe KC 392g CU MLA 35526
5887,4,1380,2,1610,19635,35526,936,15912.0,,0.0,936,BOD  AURRERA ATEMAJAC,2330 TLAQUEPARQUE,Principe KC 392g CU MLA 35526
5888,5,1380,2,1610,19635,35526,1152,19584.0,,0.0,1152,BOD  AURRERA ATEMAJAC,2330 TLAQUEPARQUE,Principe KC 392g CU MLA 35526
5889,7,1380,2,1610,19635,35526,2160,36720.0,,0.0,2160,BOD  AURRERA ATEMAJAC,2330 TLAQUEPARQUE,Principe KC 392g CU MLA 35526
5890,6,1380,2,1610,19635,35526,1416,24072.0,,0.0,1416,BOD  AURRERA ATEMAJAC,2330 TLAQUEPARQUE,Principe KC 392g CU MLA 35526
5891,8,1380,2,1610,19635,35526,504,8568.0,,0.0,504,BOD  AURRERA ATEMAJAC,2330 TLAQUEPARQUE,Principe KC 392g CU MLA 35526
5892,3,1380,2,1610,19635,35526,216,3672.0,,0.0,216,BOD  AURRERA ATEMAJAC,2330 TLAQUEPARQUE,Principe KC 392g CU MLA 35526
5893,4,1380,2,1634,4439668,35526,72,1224.0,,0.0,72,NO IDENTIFICADO,2330 TLAQUEPARQUE,Principe KC 392g CU MLA 35526
5894,5,1380,2,1634,4439668,35526,72,1224.0,,0.0,72,NO IDENTIFICADO,2330 TLAQUEPARQUE,Principe KC 392g CU MLA 35526
5895,7,1380,2,1634,4439668,35526,24,408.0,,0.0,24,NO IDENTIFICADO,2330 TLAQUEPARQUE,Principe KC 392g CU MLA 35526
5896,6,1380,2,1634,4439668,35526,72,1224.0,,0.0,72,NO IDENTIFICADO,2330 TLAQUEPARQUE,Principe KC 392g CU MLA 35526
5897,8,1380,2,1634,4439668,35526,480,8160.0,,0.0,480,NO IDENTIFICADO,2330 TLAQUEPARQUE,Principe KC 392g CU MLA 35526
5898,3,1380,2,1634,4439668,35526,24,408.0,,0.0,24,NO IDENTIFICADO,2330 TLAQUEPARQUE,Principe KC 392g CU MLA 35526
5899,4,1380,2,1644,19497,35526,720,12240.0,,0.0,720,WAL MART REVOLUCION,2330 TLAQUEPARQUE,Principe KC 392g CU MLA 35526
5900,5,1380,2,1644,19497,35526,264,4488.0,,0.0,264,WAL MART REVOLUCION,2330 TLAQUEPARQUE,Principe KC 392g CU MLA 35526
5901,7,1380,2,1644,19497,35526,648,11016.0,,0.0,648,WAL MART REVOLUCION,2330 TLAQUEPARQUE,Principe KC 392g CU MLA 35526
5902,6,1380,2,1644,19497,35526,744,12648.0,,0.0,744,WAL MART REVOLUCION,2330 TLAQUEPARQUE,Principe KC 392g CU MLA 35526
5903,8,1380,2,1644,19497,35526,960,16320.0,,0.0,960,WAL MART REVOLUCION,2330 TLAQUEPARQUE,Principe KC 392g CU MLA 35526
5904,3,1380,2,1644,19497,35526,216,3672.0,,0.0,216,WAL MART REVOLUCION,2330 TLAQUEPARQUE,Principe KC 392g CU MLA 35526
5905,4,1380,2,1646,644574,35526,600,10200.0,,0.0,600,WAL MART TONALA,2330 TLAQUEPARQUE,Principe KC 392g CU MLA 35526
5906,5,1380,2,1646,644574,35526,480,8160.0,,0.0,480,WAL MART TONALA,2330 TLAQUEPARQUE,Principe KC 392g CU MLA 35526
5907,7,1380,2,1646,644574,35526,480,8160.0,,0.0,480,WAL MART TONALA,2330 TLAQUEPARQUE,Principe KC 392g CU MLA 35526
5908,6,1380,2,1646,644574,35526,720,12240.0,,0.0,720,WAL MART TONALA,2330 TLAQUEPARQUE,Principe KC 392g CU MLA 35526
5909,8,1380,2,1646,644574,35526,240,4080.0,,0.0,240,WAL MART TONALA,2330 TLAQUEPARQUE,Principe KC 392g CU MLA 35526
5910,3,1380,2,1646,644574,35526,144,2448.0,,0.0,144,WAL MART TONALA,2330 TLAQUEPARQUE,Principe KC 392g CU MLA 35526
5911,4,1380,2,1654,73489,35526,456,7752.0,,0.0,456,BODEGA AURRERA 8 DE JULIO,2330 TLAQUEPARQUE,Principe KC 392g CU MLA 35526
5912,5,1380,2,1654,73489,35526,240,4080.0,,0.0,240,BODEGA AURRERA 8 DE JULIO,2330 TLAQUEPARQUE,Principe KC 392g CU MLA 35526
5913,7,1380,2,1654,73489,35526,72,1224.0,,0.0,72,BODEGA AURRERA 8 DE JULIO,2330 TLAQUEPARQUE,Principe KC 392g CU MLA 35526
5914,6,1380,2,1654,73489,35526,600,10200.0,,0.0,600,BODEGA AURRERA 8 DE JULIO,2330 TLAQUEPARQUE,Principe KC 392g CU MLA 35526
