semana,agencia_id,canal_id,ruta_sak,cliente_id,producto_id,venta_uni_hoy,venta_hoy,dev_uni_proxima,dev_proxima,demanda_uni_equil
8,2655,4,6656,1216931,32999,396,3445.2,,0,396
3,2655,4,6654,1216931,32999,97,843.9,,0,97
3,2655,4,6655,1216931,32999,456,3967.2,,0,456
3,2655,4,6656,1216931,32999,258,2244.6,,0,258
4,2655,4,6654,1216931,32999,163,1418.1,,0,163
4,2655,4,6655,1216931,32999,772,6716.4,,0,772
4,2655,4,6656,1216931,32999,436,3793.2,,0,436
6,2655,4,6654,1216931,32999,119,1035.3,,0,119
6,2655,4,6655,1216931,32999,561,4880.7,,0,561
6,2655,4,6656,1216931,32999,317,2757.9,,0,317
7,2655,4,6654,1216931,32999,141,1226.7,,0,141
7,2655,4,6655,1216931,32999,666,5794.2,,0,666
7,2655,4,6656,1216931,32999,377,3279.9,,0,377
5,2655,4,6654,1216931,33030,63,548.1,,0,63
5,2655,4,6655,1216931,33030,298,2592.6,,0,298
5,2655,4,6656,1216931,33030,168,1461.6,,0,168
8,2655,4,6654,1216931,33030,104,904.8,,0,104
8,2655,4,6655,1216931,33030,491,4271.7,,0,491
8,2655,4,6656,1216931,33030,277,2409.9,,0,277
3,2655,4,6654,1216931,33030,97,843.9,,0,97
3,2655,4,6655,1216931,33030,456,3967.2,,0,456
3,2655,4,6656,1216931,33030,258,2244.6,,0,258
4,2655,4,6654,1216931,33030,119,1035.3,,0,119
4,2655,4,6655,1216931,33030,561,4880.7,,0,561
4,2655,4,6656,1216931,33030,317,2757.9,,0,317
6,2655,4,6654,1216931,33030,59,513.3,,0,59
6,2655,4,6655,1216931,33030,281,2444.7,,0,281
6,2655,4,6656,1216931,33030,158,1374.6,,0,158
7,2655,4,6654,1216931,33030,74,643.8,,0,74
7,2655,4,6655,1216931,33030,351,3053.7,,0,351
7,2655,4,6656,1216931,33030,199,1731.3,,0,199
5,2655,4,6654,1216931,35895,126,1704.78,,0,126
5,2655,4,6655,1216931,35895,943,12758.79,,0,943
5,2655,4,6656,1216931,35895,539,7292.67,,0,539
8,2655,4,6654,1216931,35895,149,2015.97,,0,149
8,2655,4,6655,1216931,35895,1044,14125.32,,0,1044
8,2655,4,6656,1216931,35895,597,8077.41,,0,597
3,2655,4,6654,1216931,35895,97,1312.41,,0,97
3,2655,4,6655,1216931,35895,1139,15410.67,,0,1139
3,2655,4,6656,1216931,35895,651,8808.03,,0,651
4,2655,4,6654,1216931,35895,163,2205.39,,0,163
4,2655,4,6655,1216931,35895,1449,19604.97,,0,1449
4,2655,4,6656,1216931,35895,828,11202.84,,0,828
6,2655,4,6654,1216931,35895,119,1610.07,,0,119
6,2655,4,6655,1216931,35895,1307,17683.71,,0,1307
6,2655,4,6656,1216931,35895,747,10106.91,,0,747
7,2655,4,6654,1216931,35895,141,1907.73,,0,141
7,2655,4,6655,1216931,35895,1031,13949.43,,0,1031
7,2655,4,6656,1216931,35895,590,7982.7,,0,590
5,2655,4,6654,1216931,35897,250,4310,,0,250
5,2655,4,6655,1216931,35897,1165,20084.6,,0,1165
5,2655,4,6656,1216931,35897,666,11481.84,,0,666
8,2655,4,6654,1216931,35897,298,5137.52,,0,298
8,2655,4,6655,1216931,35897,1391,23980.84,,0,1391
8,2655,4,6656,1216931,35897,794,13688.56,,0,794
3,2655,4,6654,1216931,35897,368,6344.32,,0,368
3,2655,4,6655,1216931,35897,1716,29583.84,,0,1716
3,2655,4,6656,1216931,35897,981,16912.44,,0,981
4,2655,4,6654,1216931,35897,411,7085.64,,0,411
4,2655,4,6655,1216931,35897,1918,33066.32,,0,1918
4,2655,4,6656,1216931,35897,1096,18895.04,,0,1096
6,2655,4,6654,1216931,35897,413,7120.12,,0,413
6,2655,4,6655,1216931,35897,1928,33238.72,,0,1928
6,2655,4,6656,1216931,35897,1102,18998.48,,0,1102
7,2655,4,6654,1216931,35897,236,4068.64,,0,236
7,2655,4,6655,1216931,35897,1102,18998.48,,0,1102
7,2655,4,6656,1216931,35897,630,10861.2,,0,630
5,2655,4,6654,1216931,42083,270,4174.2,,0,270
5,2655,4,6655,1216931,42083,1261,19495.06,,0,1261
5,2655,4,6656,1216931,42083,720,11131.2,,0,720
8,2655,4,6654,1216931,42083,315,4869.9,,0,315
8,2655,4,6655,1216931,42083,1472,22757.12,,0,1472
8,2655,4,6656,1216931,42083,842,13017.32,,0,842
3,2655,4,6654,1216931,42083,420,6493.2,,0,420
3,2655,4,6655,1216931,42083,1960,30301.6,,0,1960
3,2655,4,6656,1216931,42083,1120,17315.2,,0,1120
4,2655,4,6654,1216931,42083,538,8317.48,,0,538
4,2655,4,6655,1216931,42083,2510,38804.6,,0,2510
4,2655,4,6656,1216931,42083,1435,22185.1,,0,1435
6,2655,4,6654,1216931,42083,547,8456.62,,0,547
6,2655,4,6655,1216931,42083,2553,39469.38,,0,2553
6,2655,4,6656,1216931,42083,1459,22556.14,,0,1459
7,2655,4,6654,1216931,42083,438,6771.48,,0,438
7,2655,4,6655,1216931,42083,2045,31615.7,,0,2045
7,2655,4,6656,1216931,42083,1168,18057.28,,0,1168
5,2655,4,6654,1216931,42086,318,4916.28,,0,318
5,2655,4,6655,1216931,42086,1483,22927.18,,0,1483
5,2655,4,6656,1216931,42086,847,13094.62,,0,847
8,2655,4,6654,1216931,42086,186,2875.56,,0,186
8,2655,4,6655,1216931,42086,868,13419.28,,0,868
8,2655,4,6656,1216931,42086,497,7683.62,,0,497
3,2655,4,6654,1216931,42086,309,4777.14,,0,309
3,2655,4,6655,1216931,42086,1441,22277.86,,0,1441
3,2655,4,6656,1216931,42086,823,12723.58,,0,823
4,2655,4,6654,1216931,42086,318,4916.28,,0,318
4,2655,4,6655,1216931,42086,1483,22927.18,,0,1483
4,2655,4,6656,1216931,42086,847,13094.62,,0,847
6,2655,4,6654,1216931,42086,465,7188.9,,0,465
6,2655,4,6655,1216931,42086,2172,33579.12,,0,2172
6,2655,4,6656,1216931,42086,1241,19185.86,,0,1241
7,2655,4,6654,1216931,42086,195,3014.7,,0,195
7,2655,4,6655,1216931,42086,911,14084.06,,0,911
7,2655,4,6656,1216931,42086,521,8054.66,,0,521
5,2655,4,6654,1216931,42089,272,4107.2,,0,272
5,2655,4,6655,1216931,42089,1271,19192.1,,0,1271
5,2655,4,6656,1216931,42089,726,10962.6,,0,726
8,2655,4,6654,1216931,42089,327,4937.7,,0,327
8,2655,4,6655,1216931,42089,1525,23027.5,,0,1525
8,2655,4,6656,1216931,42089,871,13152.1,,0,871
3,2655,4,6654,1216931,42089,350,5285,,0,350
3,2655,4,6655,1216931,42089,1631,24628.1,,0,1631
3,2655,4,6656,1216931,42089,932,14073.2,,0,932
4,2655,4,6654,1216931,42089,425,6417.5,,0,425
4,2655,4,6655,1216931,42089,1981,29913.1,,0,1981
4,2655,4,6656,1216931,42089,1132,17093.2,,0,1132
6,2655,4,6654,1216931,42089,425,6417.5,,0,425
6,2655,4,6655,1216931,42089,1981,29913.1,,0,1981
6,2655,4,6656,1216931,42089,1133,17108.3,,0,1133
7,2655,4,6654,1216931,42089,193,2914.3,,0,193
7,2655,4,6655,1216931,42089,901,13605.1,,0,901
7,2655,4,6656,1216931,42089,514,7761.4,,0,514
4,1380,2,1600,674685,1182,294,4010.16,,0,294
5,1380,2,1600,674685,1182,378,5155.92,,0,378
7,1380,2,1600,674685,1182,495,6751.8,,0,495
6,1380,2,1600,674685,1182,224,3055.36,,0,224
8,1380,2,1600,674685,1182,252,3437.28,,0,252
3,1380,2,1600,674685,1182,420,5728.8,,0,420
4,1380,2,1600,674685,4767,210,3024,,0,210
5,1380,2,1600,674685,4767,210,3024,,0,210
7,1380,2,1600,674685,4767,201,2894.4,,0,201
6,1380,2,1600,674685,4767,26,374.4,,0,26
8,1380,2,1600,674685,4767,210,3024,,0,210
3,1380,2,1600,674685,4767,168,2419.2,,0,168
4,1380,2,1600,674685,30314,456,7163.76,,0,456
5,1380,2,1600,674685,30314,480,7540.8,,0,480
7,1380,2,1600,674685,30314,840,13196.4,,0,840
6,1380,2,1600,674685,30314,840,13196.4,,0,840
8,1380,2,1600,674685,30314,672,10557.12,,0,672
3,1380,2,1600,674685,30314,600,9426,,0,600
4,1380,2,1600,674685,30375,80,1091.2,,0,80
5,1380,2,1600,674685,30375,40,545.6,,0,40
7,1380,2,1600,674685,30375,197,2687.08,,0,197
6,1380,2,1600,674685,30375,34,463.76,,0,34
8,1380,2,1600,674685,30375,56,763.84,,0,56
3,1380,2,1600,674685,30375,120,1636.8,,0,120
4,1380,2,1600,674685,31500,70,1305.5,,0,70
5,1380,2,1600,674685,31500,35,652.75,,0,35
7,1380,2,1600,674685,31500,56,1044.4,,0,56
6,1380,2,1600,674685,31500,14,261.1,,0,14
8,1380,2,1600,674685,31500,21,391.65,,0,21
3,1380,2,1600,674685,31500,14,261.1,,0,14
4,1380,2,1600,674685,31763,16,221.28,,0,16
5,1380,2,1600,674685,31763,16,221.28,,0,16
7,1380,2,1600,674685,31763,16,221.28,,0,16
6,1380,2,1600,674685,31763,8,110.64,,0,8
8,1380,2,1600,674685,31763,16,221.28,,0,16
3,1380,2,1600,674685,31763,16,221.28,,0,16
4,1380,2,1600,674685,33678,36,806.76,,0,36
5,1380,2,1600,674685,33678,23,515.43,,0,23
7,1380,2,1600,674685,33678,48,1075.68,,0,48
6,1380,2,1600,674685,33678,30,672.3,,0,30
8,1380,2,1600,674685,33678,54,1210.14,,0,54
3,1380,2,1600,674685,33678,24,537.84,,0,24
4,1380,2,1600,674685,33680,149,3339.09,,0,149
5,1380,2,1600,674685,33680,144,3227.04,,0,144
7,1380,2,1600,674685,33680,192,4302.72,,0,192
6,1380,2,1600,674685,33680,156,3495.96,,0,156
8,1380,2,1600,674685,33680,150,3361.5,,0,150
3,1380,2,1600,674685,33680,162,3630.42,,0,162
4,1380,2,1600,674685,34211,264,4548.72,,0,264
5,1380,2,1600,674685,34211,180,3101.4,,0,180
7,1380,2,1600,674685,34211,244,4204.12,,0,244
6,1380,2,1600,674685,34211,182,3135.86,,0,182
8,1380,2,1600,674685,34211,182,3135.86,,0,182
3,1380,2,1600,674685,34211,195,3359.85,,0,195
4,1380,2,1600,674685,34212,55,1196.25,,0,55
5,1380,2,1600,674685,34212,110,2392.5,,0,110
7,1380,2,1600,674685,34212,77,1674.75,,0,77
6,1380,2,1600,674685,34212,71,1544.25,,0,71
8,1380,2,1600,674685,34212,77,1674.75,,0,77
3,1380,2,1600,674685,34212,121,2631.75,,0,121
4,1380,2,1600,674685,34258,95,1674.85,,0,95
5,1380,2,1600,674685,34258,24,423.12,,0,24
7,1380,2,1600,674685,34258,48,846.24,,0,48
6,1380,2,1600,674685,34258,24,423.12,,0,24
8,1380,2,1600,674685,34258,18,317.34,,0,18
3,1380,2,1600,674685,34258,84,1480.92,,0,84
4,1380,2,1600,674685,34264,40,745.6,,0,40
5,1380,2,1600,674685,34264,20,372.8,,0,20
7,1380,2,1600,674685,34264,30,559.2,,0,30
6,1380,2,1600,674685,34264,34,633.76,,0,34
8,1380,2,1600,674685,34264,47,876.08,,0,47
3,1380,2,1600,674685,34264,30,559.2,,0,30
4,1380,2,1600,674685,34469,128,2425.6,,0,128
5,1380,2,1600,674685,34469,116,2198.2,,0,116
7,1380,2,1600,674685,34469,224,4244.8,,0,224
6,1380,2,1600,674685,34469,128,2425.6,,0,128
8,1380,2,1600,674685,34469,119,2255.05,,0,119
3,1380,2,1600,674685,34469,131,2482.45,,0,131
4,1380,2,1600,674685,34785,168,3002.16,,0,168
5,1380,2,1600,674685,34785,196,3502.52,,0,196
7,1380,2,1600,674685,34785,210,3752.7,,0,210
6,1380,2,1600,674685,34785,182,3252.34,,0,182
8,1380,2,1600,674685,34785,182,3252.34,,0,182
3,1380,2,1600,674685,34785,210,3752.7,,0,210
4,1380,2,1600,674685,34786,725,15768.75,,0,725
5,1380,2,1600,674685,34786,737,16029.75,,0,737
7,1380,2,1600,674685,34786,875,19031.25,,0,875
6,1380,2,1600,674685,34786,636,13833,,0,636
8,1380,2,1600,674685,34786,648,14094,,0,648
3,1380,2,1600,674685,34786,637,13854.75,,0,637
4,1380,2,1600,674685,34794,112,2293.76,,0,112
5,1380,2,1600,674685,34794,174,3563.52,,0,174
7,1380,2,1600,674685,34794,162,3317.76,,0,162
6,1380,2,1600,674685,34794,162,3317.76,,0,162
8,1380,2,1600,674685,34794,165,3379.2,,0,165
3,1380,2,1600,674685,34794,108,2211.84,,0,108
4,1380,2,1600,674685,34802,419,8786.43,,0,419
5,1380,2,1600,674685,34802,447,9373.59,,0,447
7,1380,2,1600,674685,34802,527,11051.19,,0,527
6,1380,2,1600,674685,34802,420,8807.4,,0,420
8,1380,2,1600,674685,34802,391,8199.27,,0,391
3,1380,2,1600,674685,34802,332,6962.04,,0,332
4,1380,2,1600,674685,34866,33,514.14,,0,33
5,1380,2,1600,674685,34866,22,342.76,,0,22
7,1380,2,1600,674685,34866,21,327.18,,0,21
6,1380,2,1600,674685,34866,33,514.14,,0,33
8,1380,2,1600,674685,34866,33,514.14,,0,33
3,1380,2,1600,674685,34866,22,342.76,,0,22
4,1380,2,1600,674685,34914,120,1507.2,,0,120
5,1380,2,1600,674685,34914,48,602.88,,0,48
7,1380,2,1600,674685,34914,108,1356.48,,0,108
6,1380,2,1600,674685,34914,48,602.88,,0,48
8,1380,2,1600,674685,34914,144,1808.64,,0,144
3,1380,2,1600,674685,34914,108,1356.48,,0,108
4,1380,2,1600,674685,34915,8,119.2,,0,8
5,1380,2,1600,674685,34915,12,178.8,,0,12
7,1380,2,1600,674685,34915,32,476.8,,0,32
6,1380,2,1600,674685,34915,20,298,,0,20
8,1380,2,1600,674685,34915,20,298,,0,20
3,1380,2,1600,674685,34915,20,298,,0,20
4,1380,2,1600,674685,35142,115,2310.35,,0,115
5,1380,2,1600,674685,35142,45,904.05,,0,45
7,1380,2,1600,674685,35142,155,3113.95,,0,155
6,1380,2,1600,674685,35142,118,2370.62,,0,118
8,1380,2,1600,674685,35142,90,1808.1,,0,90
3,1380,2,1600,674685,35142,164,3294.76,,0,164
4,1380,2,1600,674685,35145,380,7634.2,,0,380
5,1380,2,1600,674685,35145,319,6408.71,,0,319
7,1380,2,1600,674685,35145,430,8638.7,,0,430
6,1380,2,1600,674685,35145,380,7634.2,,0,380
8,1380,2,1600,674685,35145,422,8477.98,,0,422
3,1380,2,1600,674685,35145,490,9844.1,,0,490
4,1380,2,1600,674685,35148,35,703.15,,0,35
5,1380,2,1600,674685,35148,30,602.7,,0,30
7,1380,2,1600,674685,35148,55,1104.95,,0,55
6,1380,2,1600,674685,35148,34,683.06,,0,34
8,1380,2,1600,674685,35148,26,522.34,,0,26
3,1380,2,1600,674685,35148,45,904.05,,0,45
4,1380,2,1600,674685,35526,240,4080,,0,240
5,1380,2,1600,674685,35526,456,7752,,0,456
7,1380,2,1600,674685,35526,840,14280,,0,840
6,1380,2,1600,674685,35526,720,12240,,0,720
8,1380,2,1600,674685,35526,264,4488,,0,264
3,1380,2,1600,674685,35526,120,2040,,0,120
4,1380,2,1600,674685,35728,60,628.8,,0,60
5,1380,2,1600,674685,35728,47,492.56,,0,47
7,1380,2,1600,674685,35728,72,754.56,,0,72
6,1380,2,1600,674685,35728,84,880.32,,0,84
8,1380,2,1600,674685,35728,72,754.56,,0,72
3,1380,2,1600,674685,35728,84,880.32,,0,84
4,1380,2,1600,674685,43039,59,507.99,,0,59
5,1380,2,1600,674685,43039,15,129.15,,0,15
7,1380,2,1600,674685,43039,105,904.05,,0,105
6,1380,2,1600,674685,43039,38,327.18,,0,38
8,1380,2,1600,674685,43039,75,645.75,,0,75
3,1380,2,1600,674685,43039,74,637.14,,0,74
4,1380,2,1600,674685,43040,40,254.4,,0,40
5,1380,2,1600,674685,43040,40,254.4,,0,40
7,1380,2,1600,674685,43040,40,254.4,,0,40
6,1380,2,1600,674685,43040,80,508.8,,0,80
8,1380,2,1600,674685,43040,40,254.4,,0,40
3,1380,2,1600,674685,43040,40,254.4,,0,40
4,1380,2,1600,674685,43060,48,898.56,,0,48
5,1380,2,1600,674685,43060,48,898.56,,0,48
7,1380,2,1600,674685,43060,48,898.56,,0,48
6,1380,2,1600,674685,43060,18,336.96,,0,18
8,1380,2,1600,674685,43060,48,898.56,,0,48
3,1380,2,1600,674685,43060,42,786.24,,0,42
4,1380,2,1600,674685,43136,66,918.06,,0,66
5,1380,2,1600,674685,43136,144,2003.04,,0,144
7,1380,2,1600,674685,43136,156,2169.96,,0,156
6,1380,2,1600,674685,43136,138,1919.58,,0,138
8,1380,2,1600,674685,43136,174,2420.34,,0,174
3,1380,2,1600,674685,43136,54,751.14,,0,54
4,1380,2,1600,674685,43156,50,782.5,,0,50
5,1380,2,1600,674685,43156,50,782.5,,0,50
7,1380,2,1600,674685,43156,80,1252,,0,80
6,1380,2,1600,674685,43156,40,626,,0,40
8,1380,2,1600,674685,43156,57,892.05,,0,57
3,1380,2,1600,674685,43156,60,939,,0,60
4,1380,2,1600,674685,43160,48,1418.88,,0,48
5,1380,2,1600,674685,43160,54,1596.24,,0,54
7,1380,2,1600,674685,43160,54,1596.24,,0,54
6,1380,2,1600,674685,43160,48,1418.88,,0,48
8,1380,2,1600,674685,43160,60,1773.6,,0,60
3,1380,2,1600,674685,43160,60,1773.6,,0,60
4,1380,2,1600,674685,43161,42,1241.52,,0,42
5,1380,2,1600,674685,43161,36,1064.16,,0,36
7,1380,2,1600,674685,43161,54,1596.24,,0,54
6,1380,2,1600,674685,43161,35,1034.6,,0,35
8,1380,2,1600,674685,43161,59,1744.04,,0,59
3,1380,2,1600,674685,43161,66,1950.96,,0,66
4,1380,2,1600,674685,43169,12,215.64,,0,12
5,1380,2,1600,674685,43169,9,161.73,,0,9
7,1380,2,1600,674685,43169,16,287.52,,0,16
6,1380,2,1600,674685,43169,16,287.52,,0,16
8,1380,2,1600,674685,43169,16,287.52,,0,16
3,1380,2,1600,674685,43169,13,233.61,,0,13
4,1380,2,1600,674685,43173,89,2630.84,,0,89
5,1380,2,1600,674685,43173,96,2837.76,,0,96
7,1380,2,1600,674685,43173,108,3192.48,,0,108
6,1380,2,1600,674685,43173,108,3192.48,,0,108
8,1380,2,1600,674685,43173,119,3517.64,,0,119
3,1380,2,1600,674685,43173,126,3724.56,,0,126
4,1380,2,1600,674685,43180,20,344.4,,0,20
5,1380,2,1600,674685,43180,20,344.4,,0,20
7,1380,2,1600,674685,43180,48,826.56,,0,48
6,1380,2,1600,674685,43180,30,516.6,,0,30
8,1380,2,1600,674685,43180,40,688.8,,0,40
3,1380,2,1600,674685,43180,50,861,,0,50
4,1380,2,1600,674685,43199,24,395.28,,0,24
5,1380,2,1600,674685,43199,10,164.7,,0,10
7,1380,2,1600,674685,43199,12,197.64,,0,12
6,1380,2,1600,674685,43199,12,197.64,,0,12
8,1380,2,1600,674685,43199,12,197.64,,0,12
3,1380,2,1600,674685,43199,8,131.76,,0,8
4,1380,2,1600,674685,43200,36,646.92,,0,36
5,1380,2,1600,674685,43200,20,359.4,,0,20
7,1380,2,1600,674685,43200,24,431.28,,0,24
6,1380,2,1600,674685,43200,24,431.28,,0,24
8,1380,2,1600,674685,43200,33,593.01,,0,33
3,1380,2,1600,674685,43200,24,431.28,,0,24
4,1380,2,1600,674685,43227,54,1090.8,,0,54
5,1380,2,1600,674685,43227,138,2787.6,,0,138
7,1380,2,1600,674685,43227,111,2242.2,,0,111
6,1380,2,1600,674685,43227,120,2424,,0,120
8,1380,2,1600,674685,43227,138,2787.6,,0,138
3,1380,2,1600,674685,43227,84,1696.8,,0,84
4,1380,2,1600,674685,43246,197,4131.09,,0,197
5,1380,2,1600,674685,43246,167,3501.99,,0,167
7,1380,2,1600,674685,43246,279,5850.63,,0,279
6,1380,2,1600,674685,43246,216,4529.52,,0,216
8,1380,2,1600,674685,43246,222,4655.34,,0,222
3,1380,2,1600,674685,43246,106,2222.82,,0,106
4,1380,2,1600,674685,43342,76,1308.72,,0,76
5,1380,2,1600,674685,43342,60,1033.2,,0,60
7,1380,2,1600,674685,43342,80,1377.6,,0,80
6,1380,2,1600,674685,43342,168,2892.96,,0,168
8,1380,2,1600,674685,43342,239,4115.58,,0,239
3,1380,2,1600,674685,43342,76,1308.72,,0,76
4,1380,2,1600,674685,43343,40,543.6,,0,40
5,1380,2,1600,674685,43343,32,434.88,,0,32
7,1380,2,1600,674685,43343,48,652.32,,0,48
6,1380,2,1600,674685,43343,32,434.88,,0,32
8,1380,2,1600,674685,43343,40,543.6,,0,40
3,1380,2,1600,674685,43343,50,679.5,,0,50
4,1380,2,1600,674685,43344,50,679.5,,0,50
5,1380,2,1600,674685,43344,50,679.5,,0,50
7,1380,2,1600,674685,43344,59,801.81,,0,59
6,1380,2,1600,674685,43344,47,638.73,,0,47
8,1380,2,1600,674685,43344,50,679.5,,0,50
3,1380,2,1600,674685,43344,70,951.3,,0,70
4,1380,2,1600,674685,43345,48,1418.88,,0,48
5,1380,2,1600,674685,43345,54,1596.24,,0,54
7,1380,2,1600,674685,43345,54,1596.24,,0,54
6,1380,2,1600,674685,43345,48,1418.88,,0,48
8,1380,2,1600,674685,43345,66,1950.96,,0,66
3,1380,2,1600,674685,43345,60,1773.6,,0,60
4,1380,2,1600,674685,44371,35,259.35,,0,35
5,1380,2,1600,674685,44371,28,207.48,,0,28
7,1380,2,1600,674685,44371,54,400.14,,0,54
6,1380,2,1600,674685,44371,29,214.89,,0,29
8,1380,2,1600,674685,44371,54,400.14,,0,54
3,1380,2,1600,674685,44371,36,266.76,,0,36
4,1380,2,1600,674685,45527,10,163.9,,0,10
5,1380,2,1600,674685,45527,20,327.8,,0,20
7,1380,2,1600,674685,45527,20,327.8,,0,20
6,1380,2,1600,674685,45527,20,327.8,,0,20
8,1380,2,1600,674685,45527,20,327.8,,0,20
3,1380,2,1600,674685,45527,9,147.51,,0,9
4,1380,2,1600,674685,45567,48,1418.88,,0,48
5,1380,2,1600,674685,45567,40,1182.4,,0,40
7,1380,2,1600,674685,45567,54,1596.24,,0,54
6,1380,2,1600,674685,45567,36,1064.16,,0,36
8,1380,2,1600,674685,45567,60,1773.6,,0,60
3,1380,2,1600,674685,45567,54,1596.24,,0,54
4,1380,2,1600,674685,47068,30,886.8,,0,30
5,1380,2,1600,674685,47068,42,1241.52,,0,42
7,1380,2,1600,674685,47068,42,1241.52,,0,42
6,1380,2,1600,674685,47068,28,827.68,,0,28
8,1380,2,1600,674685,47068,48,1418.88,,0,48
3,1380,2,1600,674685,47068,36,1064.16,,0,36
4,1380,2,1600,674685,47332,95,2206.85,,0,95
5,1380,2,1600,674685,47332,124,2880.52,,0,124
7,1380,2,1600,674685,47332,154,3577.42,,0,154
6,1380,2,1600,674685,47332,150,3484.5,,0,150
8,1380,2,1600,674685,47332,114,2648.22,,0,114
3,1380,2,1600,674685,47332,102,2369.46,,0,102
4,1380,2,1600,674685,48345,18,532.08,,0,18
5,1380,2,1600,674685,48345,33,975.48,,0,33
7,1380,2,1600,674685,48345,42,1241.52,,0,42
6,1380,2,1600,674685,48345,42,1241.52,,0,42
8,1380,2,1600,674685,48345,54,1596.24,,0,54
3,1380,2,1600,674685,48345,54,1596.24,,0,54
4,1380,2,1600,674685,48996,489,8420.58,,0,489
5,1380,2,1600,674685,48996,336,5785.92,,0,336
7,1380,2,1600,674685,48996,367,6319.74,,0,367
6,1380,2,1600,674685,48996,349,6009.78,,0,349
8,1380,2,1600,674685,48996,329,5665.38,,0,329
3,1380,2,1600,674685,48996,280,4821.6,,0,280
4,1380,2,1600,674685,49028,832,8411.52,,0,832
5,1380,2,1600,674685,49028,286,2891.46,,0,286
7,1380,2,1600,674685,49028,614,6207.54,,0,614
6,1380,2,1600,674685,49028,658,6652.38,,0,658
8,1380,2,1600,674685,49028,549,5550.39,,0,549
3,1380,2,1600,674685,49028,440,4448.4,,0,440
4,1380,2,1601,829118,31763,94,1300.02,,0,94
5,1380,2,1601,829118,31763,22,304.26,,0,22
7,1380,2,1601,829118,31763,120,1659.6,,0,120
6,1380,2,1601,829118,31763,64,885.12,,0,64
8,1380,2,1601,829118,31763,123,1701.09,,0,123
3,1380,2,1601,829118,31763,127,1756.41,,0,127
4,1380,2,1601,829118,32959,12,179.64,,0,12
5,1380,2,1601,829118,32959,24,359.28,,0,24
7,1380,2,1601,829118,32959,24,359.28,,0,24
6,1380,2,1601,829118,32959,24,359.28,,0,24
8,1380,2,1601,829118,32959,36,538.92,,0,36
3,1380,2,1601,829118,32959,23,344.31,,0,23
4,1380,2,1601,829118,32962,25,374.25,,0,25
5,1380,2,1601,829118,32962,64,958.08,,0,64
7,1380,2,1601,829118,32962,40,598.8,,0,40
6,1380,2,1601,829118,32962,55,823.35,,0,55
8,1380,2,1601,829118,32962,90,1347.3,,0,90
3,1380,2,1601,829118,32962,100,1497,,0,100
4,1380,2,1601,829118,34211,133,2291.59,,0,133
5,1380,2,1601,829118,34211,103,1774.69,,0,103
7,1380,2,1601,829118,34211,149,2567.27,,0,149
6,1380,2,1601,829118,34211,127,2188.21,,0,127
8,1380,2,1601,829118,34211,150,2584.5,,0,150
3,1380,2,1601,829118,34211,81,1395.63,,0,81
4,1380,2,1601,829118,34212,43,935.25,,0,43
5,1380,2,1601,829118,34212,22,478.5,,0,22
7,1380,2,1601,829118,34212,65,1413.75,,0,65
6,1380,2,1601,829118,34212,66,1435.5,,0,66
8,1380,2,1601,829118,34212,33,717.75,,0,33
3,1380,2,1601,829118,34212,33,717.75,,0,33
4,1380,2,1601,829118,34264,24,447.36,,0,24
5,1380,2,1601,829118,34264,60,1118.4,,0,60
7,1380,2,1601,829118,34264,31,577.84,,0,31
6,1380,2,1601,829118,34264,79,1472.56,,0,79
8,1380,2,1601,829118,34264,51,950.64,,0,51
3,1380,2,1601,829118,34264,22,410.08,,0,22
4,1380,2,1601,829118,34785,83,1483.21,,0,83
5,1380,2,1601,829118,34785,168,3002.16,,0,168
7,1380,2,1601,829118,34785,125,2233.75,,0,125
6,1380,2,1601,829118,34785,92,1644.04,,0,92
8,1380,2,1601,829118,34785,82,1465.34,,0,82
3,1380,2,1601,829118,34785,119,2126.53,,0,119
4,1380,2,1601,829118,34786,519,11288.25,,0,519
5,1380,2,1601,829118,34786,339,7373.25,,0,339
7,1380,2,1601,829118,34786,482,10483.5,,0,482
6,1380,2,1601,829118,34786,385,8373.75,,0,385
8,1380,2,1601,829118,34786,417,9069.75,,0,417
3,1380,2,1601,829118,34786,333,7242.75,,0,333
4,1380,2,1601,829118,34794,96,1966.08,,0,96
5,1380,2,1601,829118,34794,64,1310.72,,0,64
7,1380,2,1601,829118,34794,94,1925.12,,0,94
6,1380,2,1601,829118,34794,126,2580.48,,0,126
8,1380,2,1601,829118,34794,114,2334.72,,0,114
3,1380,2,1601,829118,34794,52,1064.96,,0,52
4,1380,2,1601,829118,34802,138,2893.86,,0,138
5,1380,2,1601,829118,34802,165,3460.05,,0,165
7,1380,2,1601,829118,34802,180,3774.6,,0,180
6,1380,2,1601,829118,34802,182,3816.54,,0,182
8,1380,2,1601,829118,34802,140,2935.8,,0,140
3,1380,2,1601,829118,34802,95,1992.15,,0,95
4,1380,2,1601,829118,34866,87,1355.46,,0,87
5,1380,2,1601,829118,34866,110,1713.8,,0,110
7,1380,2,1601,829118,34866,89,1386.62,,0,89
6,1380,2,1601,829118,34866,124,1931.92,,0,124
8,1380,2,1601,829118,34866,68,1059.44,,0,68
3,1380,2,1601,829118,34866,87,1355.46,,0,87
4,1380,2,1601,829118,34914,36,452.16,,0,36
5,1380,2,1601,829118,34914,24,301.44,,0,24
7,1380,2,1601,829118,34914,47,590.32,,0,47
6,1380,2,1601,829118,34914,60,753.6,,0,60
